"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
4832,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4832,"Flett's Springs No. 429","Rural Municipality","Rural Municipality",NA,NA
4833,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4833,"Garden River No. 490","Rural Municipality","Rural Municipality",NA,NA
4834,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4834,"Grant No. 372","Rural Municipality","Rural Municipality",NA,NA
4835,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4835,"Hague","Town","Town",NA,NA
4836,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4836,"Hepburn","Village","Village",NA,NA
4837,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4837,"Hoodoo No. 401","Rural Municipality","Rural Municipality",NA,NA
4838,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4838,"Humboldt No. 370","Rural Municipality","Rural Municipality",NA,NA
4839,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4839,"Humboldt","Cité","City",NA,NA
4840,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4840,"Invergordon No. 430","Rural Municipality","Rural Municipality",NA,NA
4841,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4841,"James Smith 100","Réserve Indienne","Indian Reserve",NA,NA
4842,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4842,"Kinistino No. 459","Rural Municipality","Rural Municipality",NA,NA
4843,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4843,"Kinistino","Town","Town",NA,NA
4844,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4844,"Laird No. 404","Rural Municipality","Rural Municipality",NA,NA
4845,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4845,"Laird","Village","Village",NA,NA
4846,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4846,"Lake Lenore No. 399","Rural Municipality","Rural Municipality",NA,NA
4847,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4847,"Lake Lenore","Village","Village",NA,NA
4848,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4848,"Lakeland No. 521","Rural Municipality","Rural Municipality",NA,NA
4849,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4849,"Little Red River 106C","Réserve Indienne","Indian Reserve",NA,NA
4850,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4850,"Meath Park","Village","Village",NA,NA
4851,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4851,"Middle Lake","Village","Village",NA,NA
4852,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4852,"Montreal Lake 106B","Réserve Indienne","Indian Reserve",NA,NA
4853,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4853,"Muenster","Village","Village",NA,NA
4854,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4854,"Muskoday First Nation","Réserve Indienne","Indian Reserve",NA,NA
4855,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4855,"One Arrow 95-1A","Réserve Indienne","Indian Reserve",NA,NA
4856,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4856,"One Arrow 95-1C","Réserve Indienne","Indian Reserve",NA,NA
4857,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4857,"One Arrow 95-1D","Réserve Indienne","Indian Reserve",NA,NA
4858,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4858,"One Arrow 95","Réserve Indienne","Indian Reserve",NA,NA
4859,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4859,"Opawakoscikan","Réserve Indienne","Indian Reserve",NA,NA
4860,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4860,"Paddockwood No. 520","Rural Municipality","Rural Municipality",NA,NA
4861,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4861,"Paddockwood","Village","Village",NA,NA
4862,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4862,"Pilger","Village","Village",NA,NA
4863,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4863,"Prince Albert No. 461","Rural Municipality","Rural Municipality",NA,NA
4864,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4864,"Prince Albert","Cité","City",NA,NA
4865,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4865,"Prud'Homme","Village","Village",NA,NA
4866,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4866,"Rosthern No. 403","Rural Municipality","Rural Municipality",NA,NA
4867,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4867,"Rosthern","Town","Town",NA,NA
4868,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4868,"St. Benedict","Village","Village",NA,NA
4869,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4869,"St. Brieux","Village","Village",NA,NA
4870,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4870,"St. Gregor","Village","Village",NA,NA
4871,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4871,"St. Louis No. 431","Rural Municipality","Rural Municipality",NA,NA
4872,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4872,"St. Louis","Village","Village",NA,NA
4873,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4873,"St. Peter No. 369","Rural Municipality","Rural Municipality",NA,NA
4874,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4874,"Three Lakes No. 400","Rural Municipality","Rural Municipality",NA,NA
4875,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4875,"Vonda","Town","Town",NA,NA
4876,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4876,"Wahpaton 94A","Réserve Indienne","Indian Reserve",NA,NA
4877,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4877,"Wakaw Lake","Resort Village","Resort Village",NA,NA
4878,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4878,"Wakaw","Town","Town",NA,NA
4879,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4879,"Waldheim","Town","Town",NA,NA
4880,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4880,"Weirdale","Village","Village",NA,NA
4881,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4881,"Weldon","Village","Village",NA,NA
4882,42,"CAN","Canada",12,"Saskatchewan",280,"Division No. 15",4882,"Yellow Creek","Village","Village",NA,NA
4883,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4883,"Ahtahkakoop 104","Réserve Indienne","Indian Reserve",NA,NA
4884,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4884,"Big River 118","Réserve Indienne","Indian Reserve",NA,NA
4885,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4885,"Big River No. 555","Rural Municipality","Rural Municipality",NA,NA
4886,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4886,"Big River","Town","Town",NA,NA
4887,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4887,"Big Shell","Resort Village","Resort Village",NA,NA
4888,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4888,"Blaine Lake No. 434","Rural Municipality","Rural Municipality",NA,NA
4889,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4889,"Blaine Lake","Town","Town",NA,NA
4890,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4890,"Borden","Village","Village",NA,NA
4891,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4891,"Canwood No. 494","Rural Municipality","Rural Municipality",NA,NA
4892,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4892,"Canwood","Village","Village",NA,NA
4893,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4893,"Chitek Lake 191","Réserve Indienne","Indian Reserve",NA,NA
4894,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4894,"Chitek Lake","Resort Village","Resort Village",NA,NA
4895,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4895,"Debden","Village","Village",NA,NA
4896,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4896,"Denholm","Village","Village",NA,NA
4897,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4897,"Douglas No. 436","Rural Municipality","Rural Municipality",NA,NA
4898,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4898,"Echo Bay","Resort Village","Resort Village",NA,NA
4899,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4899,"Great Bend No. 405","Rural Municipality","Rural Municipality",NA,NA
4900,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4900,"Hafford","Town","Town",NA,NA
4901,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4901,"Krydor","Village","Village",NA,NA
4902,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4902,"Leask No. 464","Rural Municipality","Rural Municipality",NA,NA
4903,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4903,"Leask","Village","Village",NA,NA
4904,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4904,"Leoville","Village","Village",NA,NA
4905,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4905,"Little Red River 106D","Réserve Indienne","Indian Reserve",NA,NA
4906,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4906,"Lucky Man","Réserve Indienne","Indian Reserve",NA,NA
4907,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4907,"Marcelin","Village","Village",NA,NA
4908,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4908,"Mayfield No. 406","Rural Municipality","Rural Municipality",NA,NA
4909,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4909,"Maymont","Village","Village",NA,NA
4910,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4910,"Medstead No. 497","Rural Municipality","Rural Municipality",NA,NA
4911,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4911,"Medstead","Village","Village",NA,NA
4912,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4912,"Meeting Lake No. 466","Rural Municipality","Rural Municipality",NA,NA
4913,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4913,"Mistawasis 103","Réserve Indienne","Indian Reserve",NA,NA
4914,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4914,"Muskeg Lake 102B","Réserve Indienne","Indian Reserve",NA,NA
4915,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4915,"Muskeg Lake 102D","Réserve Indienne","Indian Reserve",NA,NA
4916,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4916,"Muskeg Lake 102E","Réserve Indienne","Indian Reserve",NA,NA
4917,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4917,"Muskeg Lake 102F","Réserve Indienne","Indian Reserve",NA,NA
4918,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4918,"Muskeg Lake 102G","Réserve Indienne","Indian Reserve",NA,NA
4919,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4919,"Muskeg Lake Cree Nation 102","Réserve Indienne","Indian Reserve",NA,NA
4920,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4920,"North Battleford No. 437","Rural Municipality","Rural Municipality",NA,NA
4921,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4921,"North Battleford","Cité","City",NA,NA
4922,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4922,"Parkside","Village","Village",NA,NA
4923,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4923,"Pebble Baye","Resort Village","Resort Village",NA,NA
4924,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4924,"Pelican Lake 191A","Réserve Indienne","Indian Reserve",NA,NA
4925,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4925,"Pelican Lake 191B","Réserve Indienne","Indian Reserve",NA,NA
4926,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4926,"Prince Albert National Park","Non Organisé","Unorganized",NA,NA
4927,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4927,"Rabbit Lake","Village","Village",NA,NA
4928,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4928,"Radisson","Town","Town",NA,NA
4929,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4929,"Redberry No. 435","Rural Municipality","Rural Municipality",NA,NA
4930,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4930,"Richard","Village","Village",NA,NA
4931,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4931,"Round Hill No. 467","Rural Municipality","Rural Municipality",NA,NA
4932,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4932,"Ruddell","Village","Village",NA,NA
4933,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4933,"Saulteaux 159A","Réserve Indienne","Indian Reserve",NA,NA
4934,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4934,"Shell Lake","Village","Village",NA,NA
4935,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4935,"Shellbrook No. 493","Rural Municipality","Rural Municipality",NA,NA
4936,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4936,"Shellbrook","Town","Town",NA,NA
4937,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4937,"Speers","Village","Village",NA,NA
4938,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4938,"Spiritwood No. 496","Rural Municipality","Rural Municipality",NA,NA
4939,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4939,"Spiritwood","Town","Town",NA,NA
4940,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4940,"Sturgeon Lake 101","Réserve Indienne","Indian Reserve",NA,NA
4941,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4941,"Sweet Grass 113-L6","Réserve Indienne","Indian Reserve",NA,NA
4942,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4942,"Witchekan Lake 117-D","Réserve Indienne","Indian Reserve",NA,NA
4943,42,"CAN","Canada",12,"Saskatchewan",281,"Division No. 16",4943,"Witchekan Lake 117","Réserve Indienne","Indian Reserve",NA,NA
4944,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4944,"Aquadeo","Resort Village","Resort Village",NA,NA
4945,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4945,"Beaver River No. 622","Rural Municipality","Rural Municipality",NA,NA
4946,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4946,"Big Head 124","Réserve Indienne","Indian Reserve",NA,NA
4947,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4947,"Britannia No. 502","Rural Municipality","Rural Municipality",NA,NA
4948,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4948,"Cochin","Resort Village","Resort Village",NA,NA
4949,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4949,"Dorintosh","Village","Village",NA,NA
4950,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4950,"Eagles Lake 165C","Réserve Indienne","Indian Reserve",NA,NA
4951,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4951,"Edam","Village","Village",NA,NA
4952,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4952,"Eldon No. 471","Rural Municipality","Rural Municipality",NA,NA
4953,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4953,"Flying Dust First Nation 105 (Meadow Lake 105)","Réserve Indienne","Indian Reserve",NA,NA
4954,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4954,"Frenchman Butte No. 501","Rural Municipality","Rural Municipality",NA,NA
4955,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4955,"Glaslyn","Village","Village",NA,NA
4956,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4956,"Goodsoil","Village","Village",NA,NA
4957,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4957,"Greig Lake","Resort Village","Resort Village",NA,NA
4958,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4958,"Kivimaa-Moonlight Bay","Resort Village","Resort Village",NA,NA
4959,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4959,"Lashburn","Town","Town",NA,NA
4960,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4960,"Lloydminster (Part)","Cité","City",NA,NA
4961,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4961,"Loon Lake No. 561","Rural Municipality","Rural Municipality",NA,NA
4962,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4962,"Loon Lake","Village","Village",NA,NA
4963,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4963,"Maidstone","Town","Town",NA,NA
4964,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4964,"Makaoo (Part) 120","Réserve Indienne","Indian Reserve",NA,NA
4965,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4965,"Makwa Lake 129A","Réserve Indienne","Indian Reserve",NA,NA
4966,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4966,"Makwa Lake 129B","Réserve Indienne","Indian Reserve",NA,NA
4967,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4967,"Makwa Lake 129C","Réserve Indienne","Indian Reserve",NA,NA
4968,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4968,"Makwa Lake 129","Réserve Indienne","Indian Reserve",NA,NA
4969,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4969,"Makwa","Village","Village",NA,NA
4970,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4970,"Marshall","Village","Village",NA,NA
4971,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4971,"Meadow Lake 105A","Réserve Indienne","Indian Reserve",NA,NA
4972,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4972,"Meadow Lake No. 588","Rural Municipality","Rural Municipality",NA,NA
4973,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4973,"Meadow Lake","Town","Town",NA,NA
4974,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4974,"Meota No. 468","Rural Municipality","Rural Municipality",NA,NA
4975,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4975,"Meota","Village","Village",NA,NA
4976,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4976,"Mervin No. 499","Rural Municipality","Rural Municipality",NA,NA
4977,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4977,"Mervin","Village","Village",NA,NA
4978,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4978,"Metinota","Resort Village","Resort Village",NA,NA
4979,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4979,"Min-A-He-Quo-Sis 116C","Réserve Indienne","Indian Reserve",NA,NA
4980,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4980,"Ministikwan 161A","Réserve Indienne","Indian Reserve",NA,NA
4981,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4981,"Ministikwan 161","Réserve Indienne","Indian Reserve",NA,NA
4982,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4982,"Moosomin 112B","Réserve Indienne","Indian Reserve",NA,NA
4983,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4983,"Paradise Hill","Village","Village",NA,NA
4984,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4984,"Parkdale No. 498","Rural Municipality","Rural Municipality",NA,NA
4985,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4985,"Paynton No. 470","Rural Municipality","Rural Municipality",NA,NA
4986,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4986,"Paynton","Village","Village",NA,NA
4987,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4987,"Pierceland","Village","Village",NA,NA
4988,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4988,"Saulteaux 159","Réserve Indienne","Indian Reserve",NA,NA
4989,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4989,"Seekaskootch 119","Réserve Indienne","Indian Reserve",NA,NA
4990,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4990,"Spruce Lake","Village","Village",NA,NA
4991,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4991,"St. Walburg","Town","Town",NA,NA
4992,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4992,"Sunset View Beach","Resort Village","Resort Village",NA,NA
4993,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4993,"Thunderchild First Nation 115B","Réserve Indienne","Indian Reserve",NA,NA
4994,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4994,"Thunderchild First Nation 115C","Réserve Indienne","Indian Reserve",NA,NA
4995,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4995,"Thunderchild First Nation 115D","Réserve Indienne","Indian Reserve",NA,NA
4996,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4996,"Turtle River No. 469","Rural Municipality","Rural Municipality",NA,NA
4997,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4997,"Turtleford","Town","Town",NA,NA
4998,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4998,"Vawn","Village","Village",NA,NA
4999,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",4999,"Waseca","Village","Village",NA,NA
5000,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",5000,"Waterhen 130","Réserve Indienne","Indian Reserve",NA,NA
5001,42,"CAN","Canada",12,"Saskatchewan",282,"Division No. 17",5001,"Wilton No. 472","Rural Municipality","Rural Municipality",NA,NA
5002,42,"CAN","Canada",12,"Saskatchewan",283,"Division No. 18",5002,"Air Ronge","Northern Village","Northern Village",NA,NA
5003,42,"CAN","Canada",12,"Saskatchewan",283,"Division No. 18",5003,"Île-à-la-Crosse 192E","Réserve Indienne","Indian Reserve",NA,NA
5004,42,"CAN","Canada",12,"Saskatchewan",283,"Division No. 18",5004,"Île-à-la-Crosse","Northern Village","Northern Village",NA,NA
5005,42,"CAN","Canada",12,"Saskatchewan",283,"Division No. 18",5005,"Beauval","Northern Village","Northern Village",NA,NA
5006,42,"CAN","Canada",12,"Saskatchewan",283,"Division No. 18",5006,"Brabant Lake","Établissemnet Indien","Indian Settlement",NA,NA
5007,42,"CAN","Canada",12,"Saskatchewan",283,"Division No. 18",5007,"Buffalo Narrows","Northern Village","Northern Village",NA,NA
5008,42,"CAN","Canada",12,"Saskatchewan",283,"Division No. 18",5008,"Buffalo River Dene Nation 193 (Peter Pond Lake 193)","Réserve Indienne","Indian Reserve",NA,NA
5009,42,"CAN","Canada",12,"Saskatchewan",283,"Division No. 18",5009,"Canoe Lake 165","Réserve Indienne","Indian Reserve",NA,NA
5010,42,"CAN","Canada",12,"Saskatchewan",283,"Division No. 18",5010,"Chicken 224","Réserve Indienne","Indian Reserve",NA,NA
5011,42,"CAN","Canada",12,"Saskatchewan",283,"Division No. 18",5011,"Chicken 225","Réserve Indienne","Indian Reserve",NA,NA
5012,42,"CAN","Canada",12,"Saskatchewan",283,"Division No. 18",5012,"Clearwater River Dene Band 221","Réserve Indienne","Indian Reserve",NA,NA
5013,42,"CAN","Canada",12,"Saskatchewan",283,"Division No. 18",5013,"Clearwater River Dene Band 223","Réserve Indienne","Indian Reserve",NA,NA
5014,42,"CAN","Canada",12,"Saskatchewan",283,"Division No. 18",5014,"Clearwater River","Réserve Indienne","Indian Reserve",NA,NA
5015,42,"CAN","Canada",12,"Saskatchewan",283,"Division No. 18",5015,"Cole Bay","Northern Village","Northern Village",NA,NA
5016,42,"CAN","Canada",12,"Saskatchewan",283,"Division No. 18",5016,"Creighton","Town","Town",NA,NA
5017,42,"CAN","Canada",12,"Saskatchewan",283,"Division No. 18",5017,"Cumberland  20","Réserve Indienne","Indian Reserve",NA,NA
5018,42,"CAN","Canada",12,"Saskatchewan",283,"Division No. 18",5018,"Cumberland House","Northern Village","Northern Village",NA,NA
5019,42,"CAN","Canada",12,"Saskatchewan",283,"Division No. 18",5019,"Denare Beach","Northern Village","Northern Village",NA,NA
5020,42,"CAN","Canada",12,"Saskatchewan",283,"Division No. 18",5020,"Dipper Rapids 192C","Réserve Indienne","Indian Reserve",NA,NA
5021,42,"CAN","Canada",12,"Saskatchewan",283,"Division No. 18",5021,"Division No. 18, Unorganized","Non Organisé","Unorganized",NA,NA
5022,42,"CAN","Canada",12,"Saskatchewan",283,"Division No. 18",5022,"Dore Lake","Northern Hamlet","Northern Hamlet",NA,NA
5023,42,"CAN","Canada",12,"Saskatchewan",283,"Division No. 18",5023,"Elak Dase 192A","Réserve Indienne","Indian Reserve",NA,NA
5024,42,"CAN","Canada",12,"Saskatchewan",283,"Division No. 18",5024,"Flin Flon (Part)","Cité","City",NA,NA
5025,42,"CAN","Canada",12,"Saskatchewan",283,"Division No. 18",5025,"Fond du Lac 227","Réserve Indienne","Indian Reserve",NA,NA
5026,42,"CAN","Canada",12,"Saskatchewan",283,"Division No. 18",5026,"Fond du Lac 229","Réserve Indienne","Indian Reserve",NA,NA
5027,42,"CAN","Canada",12,"Saskatchewan",283,"Division No. 18",5027,"Fond du Lac 231","Réserve Indienne","Indian Reserve",NA,NA
5028,42,"CAN","Canada",12,"Saskatchewan",283,"Division No. 18",5028,"Fond du Lac 232","Réserve Indienne","Indian Reserve",NA,NA
5029,42,"CAN","Canada",12,"Saskatchewan",283,"Division No. 18",5029,"Fond du Lac 233","Réserve Indienne","Indian Reserve",NA,NA
5030,42,"CAN","Canada",12,"Saskatchewan",283,"Division No. 18",5030,"Four Portages 157C","Réserve Indienne","Indian Reserve",NA,NA
5031,42,"CAN","Canada",12,"Saskatchewan",283,"Division No. 18",5031,"Grandmother's Bay 219","Réserve Indienne","Indian Reserve",NA,NA
5032,42,"CAN","Canada",12,"Saskatchewan",283,"Division No. 18",5032,"Green Lake","Northern Village","Northern Village",NA,NA
5033,42,"CAN","Canada",12,"Saskatchewan",283,"Division No. 18",5033,"Jans Bay","Northern Village","Northern Village",NA,NA
5034,42,"CAN","Canada",12,"Saskatchewan",283,"Division No. 18",5034,"Kimosom Pwatinahk 203 (Deschambault Lake)","Réserve Indienne","Indian Reserve",NA,NA
5035,42,"CAN","Canada",12,"Saskatchewan",283,"Division No. 18",5035,"Kitsakie 156B","Réserve Indienne","Indian Reserve",NA,NA
5036,42,"CAN","Canada",12,"Saskatchewan",283,"Division No. 18",5036,"La Loche","Northern Village","Northern Village",NA,NA
5037,42,"CAN","Canada",12,"Saskatchewan",283,"Division No. 18",5037,"La Plonge 192","Réserve Indienne","Indian Reserve",NA,NA
5038,42,"CAN","Canada",12,"Saskatchewan",283,"Division No. 18",5038,"La Ronge","Town","Town",NA,NA
5039,42,"CAN","Canada",12,"Saskatchewan",283,"Division No. 18",5039,"Lac La Hache 220","Réserve Indienne","Indian Reserve",NA,NA
5040,42,"CAN","Canada",12,"Saskatchewan",283,"Division No. 18",5040,"Lac La Ronge 156","Réserve Indienne","Indian Reserve",NA,NA
